,p0_is_free,p1_is_free,p2_is_free,stack_size
10951,False,True,False,5856
10952,False,False,False,5855
10953,False,False,False,5855
10954,True,False,False,5855
10955,True,False,False,5855
10956,True,False,False,5855
10957,True,False,False,5855
10958,True,False,False,5855
10959,True,True,True,5855
10960,True,False,True,5854
10961,False,False,True,5853
10962,False,False,True,5853
10963,False,False,True,5853
10964,True,False,True,5853
10965,False,False,True,5852
10966,False,True,True,5852
10967,False,True,True,5852
10968,False,True,True,5852
10969,False,True,True,5852
10970,False,True,True,5852
10971,False,True,True,5852
10972,True,True,True,5852
10973,False,True,True,5851
10974,False,False,True,5850
10975,False,False,True,5850
10976,True,False,True,5850
10977,False,True,True,5849
10978,False,True,False,5848
10979,False,False,False,5847
10980,False,False,False,5847
10981,False,False,False,5847
10982,True,True,False,5847
10983,False,True,False,5846
10984,False,True,True,5846
10985,False,True,True,5846
10986,False,True,True,5846
10987,False,True,True,5846
10988,True,True,True,5846
10989,False,True,True,5845
10990,False,False,True,5844
10991,False,False,True,5844
10992,True,False,True,5844
10993,True,False,True,5844
10994,True,False,True,5844
10995,True,True,True,5844
10996,True,False,True,5843
10997,True,True,True,5843
10998,True,False,True,5842
10999,True,False,True,5842
11000,True,False,True,5842
11001,True,False,True,5842
11002,True,False,True,5842
11003,True,False,True,5842
11004,True,False,True,5842
11005,True,False,True,5842
11006,True,False,True,5842
11007,True,True,True,5842
11008,True,False,True,5841
11009,False,False,True,5840
11010,False,False,True,5840
11011,False,False,True,5840
11012,False,False,True,5840
11013,True,False,True,5840
11014,False,False,True,5839
11015,True,False,True,5839
11016,True,True,True,5839
11017,True,False,True,5838
11018,False,False,True,5837
11019,False,False,True,5837
11020,False,False,True,5837
11021,True,False,True,5837
11022,True,False,True,5837
11023,True,False,True,5837
11024,True,False,True,5837
11025,True,False,True,5837
11026,True,True,True,5837
11027,True,False,True,5836
11028,True,False,True,5836
11029,True,False,True,5836
11030,True,False,True,5836
11031,True,True,True,5836
11032,True,False,True,5835
11033,True,False,True,5835
11034,True,False,True,5835
11035,True,False,True,5835
11036,True,False,True,5835
11037,True,True,True,5835
11038,True,False,True,5834
11039,True,False,True,5834
11040,True,False,True,5834
11041,True,False,True,5834
11042,True,False,True,5834
11043,True,False,True,5834
11044,True,False,True,5834
11045,True,True,True,5834
11046,True,False,True,5833
11047,True,False,True,5833
11048,True,False,True,5833
11049,True,False,True,5833
11050,True,False,True,5833
11051,True,False,True,5833
11052,True,False,True,5833
11053,True,False,True,5833
11054,True,False,True,5833
11055,True,True,True,5833
11056,True,False,True,5832
11057,True,False,False,5831
11058,False,True,False,5830
11059,False,True,False,5830
11060,False,True,False,5830
11061,False,True,True,5830
11062,False,True,True,5830
11063,False,True,True,5830
11064,False,True,True,5830
11065,False,True,True,5830
11066,True,True,True,5830
11067,False,True,True,5829
11068,False,True,True,5829
11069,False,True,True,5829
11070,False,True,True,5829
11071,False,True,True,5829
11072,False,True,True,5829
11073,False,True,True,5829
11074,True,True,True,5829
11075,False,True,True,5828
11076,False,True,True,5828
11077,False,True,True,5828
11078,False,True,True,5828
11079,False,True,True,5828
11080,False,True,True,5828
11081,False,True,True,5828
11082,True,True,True,5828
11083,False,True,True,5827
11084,False,True,True,5827
11085,False,True,True,5827
11086,False,True,True,5827
11087,False,True,True,5827
11088,False,True,True,5827
11089,False,True,True,5827
11090,False,True,True,5827
11091,True,True,True,5827
11092,False,True,True,5826
11093,False,True,True,5826
11094,False,True,True,5826
11095,False,True,True,5826
11096,True,True,True,5826
11097,False,True,True,5825
11098,False,False,True,5824
11099,False,False,True,5824
11100,False,False,True,5824
11101,False,False,True,5824
11102,True,False,True,5824
11103,True,False,True,5824
11104,True,False,True,5824
11105,True,True,True,5824
11106,True,False,True,5823
11107,True,False,False,5822
11108,True,False,False,5822
11109,True,True,False,5822
11110,True,True,False,5822
11111,True,True,False,5822
11112,True,True,False,5822
11113,True,True,True,5822
11114,True,True,False,5821
11115,False,True,False,5820
11116,False,True,True,5820
11117,False,True,False,5819
11118,True,True,False,5819
11119,False,True,False,5818
11120,False,True,False,5818
11121,False,True,True,5818
11122,False,True,False,5817
11123,False,False,False,5816
11124,False,False,False,5816
11125,False,False,True,5816
11126,False,False,True,5816
11127,False,False,True,5816
11128,True,True,True,5816
11129,True,False,True,5815
11130,True,False,False,5814
11131,True,False,False,5814
11132,True,False,False,5814
11133,True,False,False,5814
11134,True,False,True,5814
11135,True,False,True,5814
11136,True,False,True,5814
11137,True,False,True,5814
11138,True,True,True,5814
11139,True,False,True,5813
11140,True,False,False,5812
11141,True,True,False,5812
11142,True,False,False,5811
11143,True,False,False,5811
11144,True,False,False,5811
11145,True,False,False,5811
11146,True,False,False,5811
11147,True,False,True,5811
11148,True,False,True,5811
11149,True,False,True,5811
11150,True,False,True,5811
11151,True,True,True,5811
11152,True,False,True,5810
11153,True,True,False,5809
11154,True,True,False,5809
11155,True,True,False,5809
11156,True,True,False,5809
11157,True,True,False,5809
11158,True,True,False,5809
11159,True,True,False,5809
11160,True,True,False,5809
11161,True,True,False,5809
11162,True,True,True,5809
11163,True,True,False,5808
11164,True,False,False,5807
11165,True,False,False,5807
11166,True,False,True,5807
11167,True,False,False,5806
11168,False,False,True,5805
11169,False,False,True,5805
11170,False,True,True,5805
11171,False,False,True,5804
11172,False,False,True,5804
11173,False,False,True,5804
11174,False,False,True,5804
11175,False,False,True,5804
11176,False,True,True,5804
11177,True,False,True,5803
11178,True,False,True,5803
11179,True,True,True,5803
11180,True,False,True,5802
11181,False,False,True,5801
11182,False,False,False,5800
11183,False,False,False,5800
11184,False,True,True,5800
11185,False,True,False,5799
11186,False,True,False,5799
11187,True,True,False,5799
11188,True,True,False,5799
11189,True,True,False,5799
11190,True,True,False,5799
11191,True,True,False,5799
11192,True,True,False,5799
11193,True,True,False,5799
11194,True,True,True,5799
11195,True,True,False,5798
11196,True,True,False,5798
11197,True,True,False,5798
11198,True,True,False,5798
11199,True,True,False,5798
11200,True,True,False,5798
11201,True,True,False,5798
11202,True,True,False,5798
11203,True,True,False,5798
11204,True,True,True,5798
11205,True,True,False,5797
11206,True,True,True,5797
11207,True,True,False,5796
11208,False,True,False,5795
11209,False,True,False,5795
11210,False,True,False,5795
11211,False,True,False,5795
11212,False,True,True,5795
11213,False,True,False,5794
11214,True,True,False,5794
11215,True,True,True,5794
11216,True,True,False,5793
11217,True,True,False,5793
11218,True,True,False,5793
11219,True,True,False,5793
11220,True,True,True,5793
11221,True,True,False,5792
11222,False,True,True,5791
11223,False,True,False,5790
11224,False,True,False,5790
11225,True,True,False,5790
11226,False,True,False,5789
11227,False,False,False,5788
11228,False,False,True,5788
11229,False,False,True,5788
11230,True,False,True,5788
11231,False,False,True,5787
11232,False,False,True,5787
11233,False,False,True,5787
11234,True,False,True,5787
11235,False,True,True,5786
11236,False,True,False,5785
11237,False,True,False,5785
11238,False,True,False,5785
11239,False,True,False,5785
11240,True,True,False,5785
11241,False,True,True,5784
11242,False,False,True,5783
11243,False,False,True,5783
11244,False,True,True,5783
11245,True,False,True,5782
11246,False,False,True,5781
11247,False,False,False,5780
11248,False,False,False,5780
11249,False,False,False,5780
11250,False,True,False,5780
11251,False,True,True,5780
11252,False,True,False,5779
11253,False,True,False,5779
11254,True,True,False,5779
11255,True,True,False,5779
11256,True,True,False,5779
11257,True,True,False,5779
11258,True,True,False,5779
11259,True,True,True,5779
11260,True,True,False,5778
11261,True,True,False,5778
11262,True,True,False,5778
11263,True,True,False,5778
11264,True,True,False,5778
11265,True,True,True,5778
11266,True,True,False,5777
11267,True,True,False,5777
11268,True,True,False,5777
11269,True,True,False,5777
11270,True,True,False,5777
11271,True,True,False,5777
11272,True,True,False,5777
11273,True,True,False,5777
11274,True,True,True,5777
11275,True,True,False,5776
11276,True,True,False,5776
11277,True,True,False,5776
11278,True,True,False,5776
11279,True,True,False,5776
11280,True,True,False,5776
11281,True,True,False,5776
11282,True,True,False,5776
11283,True,True,True,5776
11284,True,True,False,5775
11285,True,False,True,5774
11286,True,False,False,5773
11287,False,False,False,5772
11288,False,False,False,5772
11289,True,False,False,5772
11290,True,False,False,5772
11291,True,False,False,5772
11292,True,False,False,5772
11293,True,True,False,5772
11294,True,False,False,5771
11295,True,False,True,5771
11296,True,False,False,5770
11297,True,True,False,5770
11298,True,True,False,5770
11299,True,True,False,5770
11300,True,True,False,5770
11301,True,True,False,5770
11302,True,True,False,5770
11303,True,True,False,5770
11304,True,True,False,5770
11305,True,True,True,5770
11306,True,True,False,5769
11307,True,True,False,5769
11308,True,True,True,5769
11309,True,True,False,5768
11310,False,True,False,5767
11311,False,True,False,5767
11312,False,True,False,5767
11313,False,True,False,5767
11314,False,True,False,5767
11315,True,True,True,5767
11316,False,True,True,5766
11317,False,True,False,5765
11318,True,True,False,5765
11319,True,True,False,5765
11320,True,True,False,5765
11321,True,True,True,5765
11322,True,True,False,5764
11323,True,False,True,5763
11324,False,False,True,5762
11325,False,False,False,5761
11326,False,True,False,5761
11327,False,False,False,5760
11328,False,False,False,5760
11329,False,False,False,5760
11330,True,False,False,5760
11331,True,False,False,5760
11332,True,False,False,5760
11333,True,False,True,5760
11334,True,False,False,5759
11335,True,True,False,5759
11336,True,False,False,5758
11337,False,False,False,5757
11338,False,False,False,5757
11339,False,False,False,5757
11340,True,False,False,5757
11341,False,True,False,5756
11342,False,False,True,5755
11343,True,False,True,5755
11344,False,False,True,5754
11345,False,False,False,5753
11346,False,False,False,5753
11347,False,False,False,5753
11348,False,False,False,5753
11349,False,False,False,5753
11350,True,False,True,5753
11351,True,True,False,5752
11352,True,False,False,5751
11353,False,False,False,5750
11354,False,False,False,5750
11355,False,True,False,5750
11356,True,True,False,5750
11357,False,True,False,5749
11358,False,False,False,5748
11359,False,False,False,5748
11360,False,True,True,5748
11361,True,True,True,5748
11362,False,True,True,5747
11363,False,True,True,5747
11364,False,True,True,5747
11365,False,True,True,5747
11366,False,True,True,5747
11367,False,True,True,5747
11368,True,True,True,5747
11369,False,True,True,5746
11370,False,True,True,5746
11371,False,True,True,5746
11372,False,True,True,5746
11373,True,True,True,5746
11374,False,True,True,5745
11375,False,False,True,5744
11376,False,False,True,5744
11377,False,False,True,5744
11378,False,True,True,5744
11379,True,False,True,5743
11380,False,False,True,5742
11381,False,False,True,5742
11382,False,False,True,5742
11383,False,False,True,5742
11384,False,True,True,5742
11385,False,True,True,5742
11386,False,True,True,5742
11387,False,True,True,5742
11388,False,True,True,5742
11389,True,True,True,5742
11390,False,True,True,5741
11391,False,True,True,5741
11392,False,True,True,5741
11393,False,True,True,5741
11394,False,True,True,5741
11395,False,True,True,5741
11396,False,True,True,5741
11397,False,True,True,5741
11398,True,True,True,5741
11399,False,True,True,5740
11400,True,True,True,5740
11401,False,True,True,5739
11402,False,True,True,5739
11403,False,True,True,5739
11404,False,True,True,5739
11405,False,True,True,5739
11406,True,True,True,5739
11407,False,True,True,5738
11408,False,False,True,5737
11409,False,True,False,5736
11410,True,True,False,5736
11411,True,True,False,5736
11412,True,True,False,5736
11413,True,True,False,5736
11414,True,True,False,5736
11415,True,True,True,5736
11416,True,True,False,5735
11417,True,False,False,5734
11418,False,False,False,5733
11419,False,False,True,5733
11420,False,False,True,5733
11421,False,False,True,5733
11422,False,False,True,5733
11423,False,False,True,5733
11424,False,True,True,5733
11425,True,True,True,5733
11426,False,True,True,5732
11427,False,True,True,5732
11428,False,True,True,5732
11429,False,True,True,5732
11430,False,True,True,5732
11431,False,True,True,5732
11432,True,True,True,5732
11433,False,True,True,5731
11434,False,True,True,5731
11435,False,True,True,5731
11436,False,True,True,5731
11437,False,True,True,5731
11438,True,True,True,5731
11439,False,True,True,5730
